l30_4,county,Total,countyname,usda,state_flag,hud,USDAper100,hudper100,ST_Total,ST_Unitsnoasst,ST_per100_No_Assisted,ST_usda,ST_Units_no_USDA,ST_Per100_No_USDA,ST_hud,ST_Units,ST_Units_No_HUD,ST_per100,ST_per100_No_HUD,ST_USDAper100,ST_Hudper100,MinEli,MaxEli,State_Name,Unitsnoasst,units,Units_no_usda,Per100_No_USDA,Units_No_HUD,Per100_No_HUD,per100,per100_no_assisted
11900,16031,274.26067136,Cassia,126,0,52,45.941694583,18.960064431,,,,,,,,,,,,,,,,Idaho,0,178,52,18.960064431,126,45.941694583,64.901759015,0
11900,16039,477.80074766,Elmore,212,0,46,44.369959871,9.6274441229,,,,,,,,,,,,,,,,Idaho,2.1835514019,260.1835514,48.183551402,10.084444538,214.1835514,44.826960286,54.454404409,0.4570004155
13400,16055,2120.4298747,Kootenai,163,0,302,7.6871205193,14.242395073,,,,,,,,,,,,,,,,Idaho,592.10607701,1057.106077,894.10607701,42.166264853,755.10607701,35.6109903,49.853385372,27.92386978
12050,16057,1431.1682299,Latah,0,0,56,0,3.9128873063,,,,,,,,,,,,,,,,Idaho,426.90381161,482.90381161,482.90381161,33.741932047,426.90381161,29.829044741,33.741932047,29.829044741
11900,16065,447.48603352,Madison,182,0,52,40.671660424,11.620474407,,,,,,,,,,,,,,,,Idaho,35.266061453,269.26606145,87.266061453,19.501404494,217.26606145,48.552590512,60.173064919,7.8809300874
11900,16067,208.85122254,Minidoka,101,0,48,48.35978395,22.98286762,,,,,,,,,,,,,,,,Idaho,0,149,48,22.98286762,101,48.35978395,71.34265157,0
12050,16069,868.92356815,Nez Perce,0,0,287,0,33.029372262,,,,,,,,,,,,,,,,Idaho,89.298742766,376.29874277,376.29874277,43.306310999,89.298742766,10.276938737,43.306310999,10.276938737
11900,16075,385.05495327,Payette,163,0,54,42.331620101,14.023972304,,,,,,,,,,,,,,,,Idaho,0,217,54,14.023972304,163,42.331620101,56.355592405,0
11900,16083,1329.992126,Twin Falls,292,0,221,21.955017199,16.616639729,,,,,,,,,,,,,,,,Idaho,230.77165354,743.77165354,451.77165354,33.967994601,522.77165354,39.30637207,55.923011799,17.351354872
11900,16003,,Adams,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16007,,Bear Lake,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16009,,Benewah,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
18300,16013,,Blaine,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12000,16015,,Boise,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16021,,Boundary,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16023,,Butte,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16025,,Camas,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16029,,Caribou,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16033,,Clark,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16035,,Clearwater,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16037,,Custer,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16041,,Franklin,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16043,,Fremont,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16045,,Gem,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16047,,Gooding,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16049,,Idaho,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16051,,Jefferson,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16053,,Jerome,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16059,,Lemhi,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16061,,Lewis,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16063,,Lincoln,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16071,,Oneida,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16073,,Owyhee,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16077,,Power,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16079,,Shoshone,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
12050,16081,,Teton,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16085,,Valley,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
11900,16087,,Washington,,,,,,24407,2273,9.3129020363,3647,5580,22.862293604,3307,9227,5920,37.804728152,24.255336584,14.942434547,13.549391568,11900,18300,Idaho,,,,,,,,
13100,17001,1628.0406196,Adams,32,0,331,1.9655529238,20.331188056,,,,,,,,,,,,,,,,Illinois,779.02753873,1142.0275387,1110.0275387,68.181808571,811.02753873,49.816173439,70.147361495,47.850620515
16300,17007,515.56130682,Boone,0,0,270,0,52.370105442,,,,,,,,,,,,,,,,Illinois,98.458987088,368.45898709,368.45898709,71.467540758,98.458987088,19.097435317,71.467540758,19.097435317
13100,17011,524.66136133,Bureau,142,0,80,27.065076727,15.24793055,,,,,,,,,,,,,,,,Illinois,109.55028784,331.55028784,189.55028784,36.12812031,251.55028784,47.945266487,63.193197037,20.88018976
16400,17019,9950,Champaign,88,0,891,0.8844221106,8.9547738693,,,,,,,,,,,,,,,,Illinois,2002,2981,2893,29.075376884,2090,21.005025126,29.959798995,20.120603015
13100,17021,826.99524427,Christian,88,0,201,10.640931808,24.304855607,,,,,,,,,,,,,,,,Illinois,237.62689148,526.62689148,438.62689148,53.038623199,325.62689148,39.3746994,63.679555007,28.733767592
14700,17027,423.19141531,Clinton,95,0,81,22.448470494,19.140274842,,,,,,,,,,,,,,,,Illinois,19.051044084,195.05104408,100.05104408,23.642030642,114.05104408,26.950226294,46.090501136,4.5017557999
13100,17029,2500.3542882,Coles,38,0,324,1.5197846233,12.95816363,,,,,,,,,,,,,,,,Illinois,648.81443076,1010.8144308,972.81443076,38.907063505,686.81443076,27.468684498,40.426848129,25.948899875
20350,17031,249919.53917,Cook,0,0,34296,0,13.722816597,,,,,,,,,,,,,,,,Illinois,88914.824038,123210.82404,123210.82404,49.300196553,88914.824038,35.577379957,49.300196553,35.577379957
13100,17033,463.04356933,Crawford,76,0,15,16.413142312,3.2394359826,,,,,,,,,,,,,,,,Illinois,310.66401341,401.66401341,325.66401341,70.33118155,386.66401341,83.50488788,86.744323862,67.091745568
18100,17037,3865.9552558,DeKalb,70,0,502,1.8106779662,12.9851477,,,,,,,,,,,,,,,,Illinois,1130.5163678,1702.5163678,1632.5163678,42.228020238,1200.5163678,31.053550504,44.038698205,29.242872538
20350,17043,10603,Dupage,0,0,2148,0,20.258417429,,,,,,,,,,,,,,,,Illinois,1311,3459,3459,32.622842592,1311,12.364425163,32.622842592,12.364425163
13100,17049,603.36851683,Effingham,78,0,179,12.92742293,29.666778263,,,,,,,,,,,,,,,,Illinois,156.71792539,413.71792539,335.71792539,55.640610344,234.71792539,38.901255011,68.568033274,25.97383208
13100,17051,315.46678799,Fayette,77,0,29,24.408274637,9.1927268112,,,,,,,,,,,,,,,,Illinois,124.30937216,230.30937216,153.30937216,48.597626753,201.30937216,63.813174578,73.00590139,39.404899942
13100,17055,969.16289831,Franklin,138,0,202,14.239092338,20.842729365,,,,,,,,,,,,,,,,Illinois,154.10821327,494.10821327,356.10821327,36.743896603,292.10821327,30.140259577,50.982988942,15.901167238
13100,17057,824.54990584,Fulton,106,0,259,12.855498406,31.411076293,,,,,,,,,,,,,,,,Illinois,161.60263653,526.60263653,420.60263653,51.009967202,267.60263653,32.454389315,63.865465608,19.598890909
16900,17063,578.41098349,Grundy,83,0,108,14.349658352,18.671844602,,,,,,,,,,,,,,,,Illinois,69.211414214,260.21141421,177.21141421,30.637629518,152.21141421,26.315443268,44.98728787,11.965784916
13100,17067,294.92493947,Hancock,109,0,0,36.958556369,0,,,,,,,,,,,,,,,,Illinois,53.244552058,162.24455206,53.244552058,18.053594299,162.24455206,55.012150668,55.012150668,18.053594299
13900,17073,682.45035461,Henry,52,0,212,7.6196018727,31.064530712,,,,,,,,,,,,,,,,Illinois,293.74113475,557.74113475,505.74113475,74.10665572,345.74113475,50.661726881,81.726257593,43.042125008
13100,17075,529.0154424,Iroquois,74,0,3,13.988249504,0.5670911961,,,,,,,,,,,,,,,,Illinois,246.15358932,323.15358932,249.15358932,47.097602328,320.15358932,60.518760636,61.085851832,46.530511132
13100,17077,4641.3881586,Jackson,13,0,610,0.2800886191,13.142619819,,,,,,,,,,,,,,,,Illinois,1821.9512041,2444.9512041,2431.9512041,52.397065727,1834.9512041,39.534534528,52.677154347,39.254445909
13100,17081,1128.834037,Jefferson,69,0,286,6.1125017263,25.335876721,,,,,,,,,,,,,,,,Illinois,485.88730107,840.88730107,771.88730107,68.379166091,554.88730107,49.155791097,74.491667818,43.043289371
14700,17083,255.26448919,Jersey,27,0,145,10.577264423,56.803827457,,,,,,,,,,,,,,,,Illinois,0,172,145,56.803827457,27,10.577264423,67.38109188,0
13100,17085,327.12547241,Jo Daviess,159,0,54,48.605203021,16.507427441,,,,,,,,,,,,,,,,Illinois,0,213,54,16.507427441,159,48.605203021,65.112630463,0
20350,17089,6908.3023706,Kane,0,0,1484,0,21.481399053,,,,,,,,,,,,,,,,Illinois,1499.1330431,2983.1330431,2983.1330431,43.181853993,1499.1330431,21.70045494,43.181853993,21.70045494
15850,17091,3184,Kankakee,99,0,525,3.1092964824,16.488693467,,,,,,,,,,,,,,,,Illinois,760,1384,1285,40.358040201,859,26.978643216,43.467336683,23.869346734
21000,17093,477.15626512,Kendall,34,0,36,7.1255482712,7.5446981695,,,,,,,,,,,,,,,,Illinois,147.70875665,217.70875665,183.70875665,38.500753334,181.70875665,38.081603436,45.626301605,30.956055165
13100,17095,1322.1466305,Knox,23,0,419,1.7395952513,31.690887404,,,,,,,,,,,,,,,,Illinois,464.38672536,906.38672536,883.38672536,66.814580543,487.38672536,36.863288391,68.554175794,35.123693139
20350,17097,9759,Lake,0,0,3336,0,34.18383031,,,,,,,,,,,,,,,,Illinois,2081,5417,5417,55.507736448,2081,21.323906138,55.507736448,21.323906138
14200,17099,1784,La Salle,254,0,495,14.237668161,27.746636771,,,,,,,,,,,,,,,,Illinois,376,1125,871,48.822869955,630,35.313901345,63.060538117,21.076233184
13100,17103,607.0447442,Lee,121,0,105,19.932632834,17.29691279,,,,,,,,,,,,,,,,Illinois,17.483632176,243.48363218,122.48363218,20.177035276,138.48363218,22.81275532,40.10966811,2.8801224858
13100,17105,735.00375626,Livingston,103,0,116,14.013533825,15.782232269,,,,,,,,,,,,,,,,Illinois,242.98330551,461.98330551,358.98330551,48.841016451,345.98330551,47.072318007,62.854550276,33.058784182
13100,17107,447.57386638,Logan,64,0,109,14.299315668,24.353521997,,,,,,,,,,,,,,,,Illinois,131.48632674,304.48632674,240.48632674,53.731092186,195.48632674,43.676885857,68.030407854,29.377570189
13100,17109,1657.9564165,McDonough,24,0,204,1.447565193,12.304304141,,,,,,,,,,,,,,,,Illinois,710.07748184,938.07748184,914.07748184,55.132781101,734.07748184,44.276042153,56.580346294,42.82847696
20350,17111,2961.5413643,McHenry,76,0,697,2.5662312509,23.535041867,,,,,,,,,,,,,,,,Illinois,787.15820029,1560.1582003,1484.1582003,50.114383617,863.15820029,29.145573001,52.680614868,26.57934175
16100,17113,4001,McLean,98,0,647,2.4493876531,16.170957261,,,,,,,,,,,,,,,,Illinois,968,1713,1615,40.364908773,1066,26.643339165,42.814296426,24.193951512
13100,17115,3477,Macon,84,0,931,2.415875755,26.775956284,,,,,,,,,,,,,,,,Illinois,1157,2172,2088,60.051768766,1241,35.691688237,62.467644521,33.275812482
13100,17117,965.59534406,Macoupin,144,0,112,14.913079365,11.599061728,,,,,,,,,,,,,,,,Illinois,387.36939404,643.36939404,499.36939404,51.716218094,531.36939404,55.030235731,66.629297459,40.117156366
14700,17119,6619.7355108,Madison,211,0,1454,3.1874385261,21.964623777,,,,,,,,,,,,,,,,Illinois,2314.5515717,3979.5515717,3768.5515717,56.929035391,2525.5515717,38.151850139,60.116473917,34.964411613
13100,17121,1223.0724261,Marion,175,0,176,14.308228709,14.389990016,,,,,,,,,,,,,,,,Illinois,522.24683339,873.24683339,698.24683339,57.089573641,697.24683339,57.007812334,71.39780235,42.699583625
14700,17133,323.12645012,Monroe,74,0,1,22.901251189,0.3094763674,,,,,,,,,,,,,,,,Illinois,74.167053364,149.16705336,75.167053364,23.262426625,148.16705336,45.854201447,46.163677814,22.952950258
13100,17135,533.69017288,Montgomery,166,0,80,31.104188991,14.989970598,,,,,,,,,,,,,,,,Illinois,133.94085532,379.94085532,213.94085532,40.087089138,299.94085532,56.201307531,71.191278129,25.09711854
13100,17137,1051.7110579,Morgan,0,0,265,0,25.197034682,,,,,,,,,,,,,,,,Illinois,466.74768915,731.74768915,731.74768915,69.576875101,466.74768915,44.379840419,69.576875101,44.379840419
16300,17141,687.23595058,Ogle,96,0,185,13.969001464,26.919429905,,,,,,,,,,,,,,,,Illinois,205.65005978,486.65005978,390.65005978,56.843658929,301.65005978,43.893230488,70.812660393,29.924229024
15950,17143,7225.1487602,Peoria,105,0,1637,1.4532572752,22.656972947,,,,,,,,,,,,,,,,Illinois,2733.2579195,4475.2579195,4370.2579195,60.486753484,2838.2579195,39.283037812,61.940010759,37.829780537
13100,17145,443.61341887,Perry,22,0,131,4.9592728859,29.530215821,,,,,,,,,,,,,,,,Illinois,71.794194973,224.79419497,202.79419497,45.71417057,93.794194973,21.143227636,50.673443456,16.18395475
13100,17157,610.01623904,Randolph,109,0,82,17.868376778,13.442265099,,,,,,,,,,,,,,,,Illinois,258.55310166,449.55310166,340.55310166,55.826891132,367.55310166,60.253002811,73.69526791,42.384626033
13900,17161,3839.364026,Rock Island,40,0,1511,1.0418392142,39.355476318,,,,,,,,,,,,,,,,Illinois,1295.4171129,2846.4171129,2806.4171129,73.095884994,1335.4171129,34.782247891,74.137724208,33.740408676
14700,17163,8755.6821346,St Clair,91,0,2504,1.039325076,28.598571322,,,,,,,,,,,,,,,,Illinois,2071.7819026,4666.7819026,4575.7819026,52.260712897,2162.7819026,24.701466651,53.300037973,23.662141575
13100,17165,890.14229457,Saline,85,0,193,9.5490350834,21.681926719,,,,,,,,,,,,,,,,Illinois,511.79049619,789.79049619,704.79049619,79.177284407,596.79049619,67.044392771,88.72631949,57.495357688
14900,17167,4802.9089985,Sangamon,13,0,751,0.2706692965,15.636357054,,,,,,,,,,,,,,,,Illinois,1657.7932751,2421.7932751,2408.7932751,50.152798561,1670.7932751,34.787110803,50.423467857,34.516441506
13100,17173,293.55814959,Shelby,95,0,46,32.361561119,15.669808542,,,,,,,,,,,,,,,,Illinois,49.51664505,190.51664505,95.51664505,32.537555228,144.51664505,49.229307806,64.899116348,16.867746686
13100,17177,787.76404942,Stephenson,22,0,158,2.7927143941,20.056767012,,,,,,,,,,,,,,,,Illinois,359.34994022,539.34994022,517.34994022,65.67321022,381.34994022,48.409157602,68.465924614,45.616443208
15950,17179,2438,Tazewell,41,0,731,1.6817063167,29.983593109,,,,,,,,,,,,,,,,Illinois,1044,1816,1775,72.805578343,1085,44.50369155,74.48728466,42.821985234
13100,17183,2261.9701586,Vermilion,61,0,733,2.6967641358,32.405378878,,,,,,,,,,,,,,,,Illinois,733.74373957,1527.7437396,1466.7437396,64.843637923,794.74373957,35.135023181,67.540402059,32.438259045
13100,17195,1082.1696901,Whiteside,40,0,207,3.6962779836,19.128238565,,,,,,,,,,,,,,,,Illinois,408.02834467,655.02834467,615.02834467,56.832893242,448.02834467,41.400932661,60.529171226,37.704654677
20350,17197,5920.5890165,Will,67,0,1659,1.1316441627,28.020860684,,,,,,,,,,,,,,,,Illinois,2012.7885858,3738.7885858,3671.7885858,62.017285367,2079.7885858,35.128068846,63.14892953,33.996424683
13100,17199,1815.8355242,Williamson,83,0,305,4.5708985694,16.796675466,,,,,,,,,,,,,,,,Illinois,571.14638763,959.14638763,876.14638763,48.250316504,654.14638763,36.024539607,52.821215073,31.453641038
16300,17201,8195.4386932,Winnebago,13,0,2016,0.1586248215,24.599049245,,,,,,,,,,,,,,,,Illinois,2953.5410129,4982.5410129,4969.5410129,60.63788894,2966.5410129,36.197464516,60.796513761,36.038839695
15950,17203,278.85123976,Woodford,53,0,162,19.006549888,58.095492112,,,,,,,,,,,,,,,,Illinois,14.742080541,229.74208054,176.74208054,63.382210777,67.742080541,24.293268554,82.388760665,5.2867186655
13100,17003,,Alexander,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17005,,Bond,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17009,,Brown,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17013,,Calhoun,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17015,,Carroll,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17017,,Cass,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17023,,Clark,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17025,,Clay,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17035,,Cumberland,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17039,,De Witt,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17041,,Douglas,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17045,,Edgar,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17047,,Edwards,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17053,,Ford,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17059,,Gallatin,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17061,,Greene,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17065,,Hamilton,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17069,,Hardin,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17071,,Henderson,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17079,,Jasper,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17087,,Johnson,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17101,,Lawrence,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17123,,Marshall,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17125,,Mason,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17127,,Massac,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
14900,17129,,Menard,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17131,,Mercer,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17139,,Moultrie,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17147,,Piatt,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17149,,Pike,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17151,,Pope,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17153,,Pulaski,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17155,,Putnam,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17159,,Richland,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17169,,Schuyler,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17171,,Scott,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17175,,Stark,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17181,,Union,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17185,,Wabash,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17187,,Warren,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17189,,Washington,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
13100,17191,,Wayne,,,,,,400967.53917,34193,8.5276229768,6393,101340,25.273866361,67147,107733,40586,26.868259765,10.122016382,1.5943934048,16.746243384,13100,14900,Illinois,,,,,,,,
